codigo_sigtap,nome,grupo,subgrupo,forma_organizacao,competencia
0213010399,ISOLAMENTO DO VIRUS DA FEBRE DO NILO OCIDENTAL,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010402,ISOLAMENTO DO VIRUS DA INFLUENZA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010410,ISOLAMENTO DO VIRUS DA MENINGITE VIRAL,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010429,ISOLAMENTO DO VIRUS DA POLIOMIELITE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010437,ISOLAMENTO DO VIRUS DA RAIVA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010445,ISOLAMENTO DO VIRUS DO SARAMPO,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010453,MICRO-AGLUTINACAO PARA IDENTIFICAÇÃO DE LEPTOSPIRAS (LEPTOSPIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010461,PESQUISA DE TRIPANOSSOMAS (NO BARBEIRO),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010470,PROVA BIOLOGICA PARA IDENTIFICAÇÃO DO VÍRUS DA RAIVA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010488,PROVA CONTRA-IMUNOELETROFORESE PARA MENINGOCOCOS (MENINGITE BACTERIANA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010496,PROVA DE TOXIGENICIDADE P/ BACILO DIFTERICO (IN VITRO),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010500,QUANTIFICACAO DA CARGA VIRAL DO HIV (RNA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010518,SEQUENCIAMENTO P/ IDENTIFICACAO DO VIRUS DA MENINGITE VIRAL,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010526,SEQUENCIAMENTO P/ IDENTIFICACAO DO VIRUS DA POLIOMIELITE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010534,SEQUENCIAMENTO P/ IDENTIFICAÇÃO DO VÍRUS DO SARAMPO,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010542,GENOTIPAGEM DO VIRUS DA HEPATITE C (HCV),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010550,SOROLOGIA P/ IDENTIFICACAO DO VIBRIO CHOLERAE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010569,TESTE DE ELISA IGG PARA IDENTIFICAÇÃO DE PARVOVIRUS (PARVOVIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010577,TESTE DE ELISA IGG P/ IDENTIFICACAO DO TOXOPLASMA GONDII (TOXOPLASMOSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010585,TESTE DE ELISA IGG PARA IDENTIFICAÇÃO DO VÍRUS DO SARAMPO,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010607,TESTE DE ELISA IGM P/ IDENTIFICAÇÃO DO PARVOVIRUS (PARVOVIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010615,TESTE DE ELISA IGM PARA IDENTIFICAÇÃO DO VÍRUS DO SARAMPO,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010623,TESTE DE ELISA P/ IDENTIFICACAO DO VIRUS DA FEBRE AMARELA (ENSAIO IMUNOENZIMATICO),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010631,TESTE DE HEMAGLUTINACAO INDIRETA P/ IDENTIFICACAO DO VIRUS DA INFLUENZA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010640,TESTE DE HEMAGLUTINAÇÃO PARA IDENTIFICAÇÃO DA PASTEURELLA PESTIS (PESTE BUBONICA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010658,TESTE DE HEMAGLUTINAÇÃO PARA IDENTIFICAÇÃO DO VÍRUS DA FEBRE AMARELA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010666,TESTE DE HEMAGLUTINAÇÃO PARA IDENTIFICAÇÃO DO VÍRUS DA FEBRE DO NILO OCIDENTAL,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010674,TESTE DE HIBRIDIZAÇÃO IN SITU PARA IDENTIFICAÇÃO DO VÍRUS DA DENGUE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010682,TESTE DE NEUTRALIZACAO P/ IDENTIFICACAO DO VIRUS DA FEBRE AMARELA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010690,TESTE DE SENSIBITESTE DE SENSIBILIDADE EM MEIO LÍQUIDO AUTOMATIZADO PARA OS FÁRMACOS CONTRA MICOBACTÉRIAS.,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010704,TESTE DE SORONEUTRALIZACAO P/ IDENTIFICACAO DO VIRUS DA RAIVA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010720,PESQUISA DE SARS-COV-2 POR RT - PCR,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010739,TESTE DE BIOLOGIA MOLECULAR PARA HANSENÍASE.,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010747,TESTE DE RESISTÊNCIA ANTIMICROBIANA PARA HANSENÍASE.,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010755,TESTE DE HIBRIDIZAÇÃO DE SONDA EM LINHA DE 1ª LINHA PARA TUBERCULOSE (LPA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010763,TESTE DE HIBRIDIZAÇÃO DE SONDA EM LINHA DE 2ª LINHA PARA TUBERCULOSE (LPA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010771,TESTE MOLECULAR PARA A DETECÇÃO DE HIV-2,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010780,DETECÇÃO RÁPIDA DA CARGA VIRAL DO HIV,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010798,DETECÇÃO RÁPIDA DA CARGA VIRAL DO HBV,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010801,DETECÇÃO RÁPIDA DA CARGA VIRAL DO HCV,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010810,CONTAGEM RÁPIDA DE LINFÓCITOS CD4,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010828,CULTURA LÍQUIDA AUTOMATIZADA PARA MICOBACTÉRIAS,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010836,DETECÇÃO RÁPIDA DE CLAMÍDIA E GONOCOCO,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213020017,ANALISE DE BACTERIAS PATOGENICAS EM AGUA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020025,ANALISE DE BACTERIAS PATOGENICAS EM SOLO,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020033,ANALISE DE COLIFORMES E BACTERIAS HETEROTROFICAS EM AGUA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020041,ANALISE DE METAIS PESADOS,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020050,ANALISE DE RESIDUOS DE PESTICIDAS,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020068,ANALISE FISICO-QUIMICA DE AGUA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020076,CULTURA PARA IDENTIFICAÇÃO DO VIBRIO CHOLERAE EM ANÁLISE DE ÁGUA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0213020084,CULTURA P/ IDENTIFICACAO DO VIBRIO CHOLERAE EM ANALISE DE ALIMENTOS,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados ao meio ambiente,202606
0214010015,GLICEMIA CAPILAR,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010023,PESQUISA DE CORPOS CETONICOS NA URINA,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010031,PESQUISA DE GLICOSE NA URINA,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010058,"TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS ANTI-HIV PARAPOPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)",Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010066,TESTE RÁPIDO DE GRAVIDEZ,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010074,"TESTE RÁPIDO TREPONÊMICO (SÍFILIS) PARA POPULAÇÃO GERAL(EXCETO GESTANTE, PARCEIRO OU PARCERIA)",Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010112,TESTE RÁPIDO PARA VÍRUS ZIKA IGG/IGM,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010120,TESTE RÁPIDO PARA DENGUE IGG/IGM,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010139,TESTE RÁPIDO PARA FEBRE CHIKUNGUNYA IGM,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010147,TESTE RÁPIDO DE DENGUE NS1,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010155,TESTE RÁPIDO DE PROTEINÚRIA,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010163,TESTE RÁPIDO PARA DETECÇÃO DE SARS-COVID-2,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010171,TESTE RÁPIDO PARA AVALIAÇÂO DE CONTATOS DE HANSENIASE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010180,TESTE RÁPIDO PARA MALÁRIA,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010198,TESTE RÁPIDO LF-LAM PARA TUBERCULOSE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010201,"TESTE IMUNOCROMATOGRÁFICO RÁPIDO PARA DETECÇÃO DE ANTICORPOS EM AMOSTRAS HUMANAS DE SANGUE TOTAL, SORO OU PLASMA PARA O DIAGNÓSTICO DA LVH..",Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010210,TESTE RÁPIDO CRAG PARA CRIPTOCOCOSE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010228,"TESTE RÁPIDO PARA DETECÇÃO DO ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B - HBV (HBSAG) PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)",Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010236,TESTE RÁPIDO PARA DETECÇÃO DO ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B - HBV (HBSAG) EM GESTANTE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010244,TESTE RÁPIDO PARA DETECÇÃO DO ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B (HBV) (HBSAG) EM PARCEIRO OU PARCERIA DE GESTANTE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010252,TESTE RÁPIDO TREPONÊMICO (SÍFILIS) EM GESTANTE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010260,TESTE RÁPIDO TREPONÊMICO (SÍFILIS) EM PARCEIRO OU PARCERIA DE GESTANTE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010279,TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS ANTI-HIV EM GESTANTE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010287,TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS ANTI-HIV EM PARCEIRO OU PARCERIA DE GESTANTE,Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
0214010295,"TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS CONTRA O VÍRUS DA HEPATITE C PARA POPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)",Procedimentos com finalidade diagnóstica,Diagnóstico por teste rápido,Teste realizado fora da estrutura de laboratório,202606
